,J,H,K,C_FE,N_FE,O_FE,NA_FE,MG_FE,AL_FE,SI_FE,CA_FE,S_FE,V_FE,CR_FE,FE_H,CO_FE,NI_FE,E,Energy,Lz
10,14.432000160217285,13.697999954223633,13.581000328063965,-0.6030999422073364,0.1746000051498413,0.005135297775268555,-0.4729980230331421,-0.21133697032928467,-0.3819190263748169,0.039325594902038574,0.07312500476837158,-0.010783076286315918,-0.01163792610168457,-0.9116860628128052,-1.11489999294281,-0.008830070495605469,-0.06330752372741699,0.5888067297017152,1343.7130124257224,-477.8102632331245
11,11.635000228881836,11.166999816894531,11.090999603271484,-0.12560999393463135,-0.22637999057769775,0.46431297063827515,-0.2453979253768921,0.16499292850494385,-0.2689189910888672,0.18291056156158447,0.2369849681854248,0.4246619939804077,0.15354198217391968,0.18538397550582886,-1.07260000705719,-0.3374300003051758,-0.02910745143890381,0.960470122937528,-13940.557026264269,-262.88306282529294
12,12.720999717712402,12.005000114440918,11.845999717712402,-0.4284200072288513,0.12220996618270874,0.11475098133087158,0.13008207082748413,0.006009995937347412,-0.3642190098762512,0.11264055967330933,-0.03680229187011719,0.36733198165893555,-0.5134379267692566,-0.1623860001564026,-0.8503000140190125,-0.09589999914169312,-0.08438748121261597,0.8705164620444786,-13867.126881806233,4.490560243804057
13,11.699999809265137,10.977999687194824,10.819000244140625,-0.69281005859375,0.1630699634552002,0.11548089981079102,-0.4371979236602783,0.046196937561035156,-0.388619065284729,0.07027053833007812,0.07177495956420898,0.3241119384765625,-0.901738166809082,-0.384585976600647,-1.4017000198364258,-0.14423000812530518,-0.12070739269256592,0.6682015100903894,21569.932626774138,1138.269747694027
14,12.71500015258789,12.02299976348877,11.932000160217285,-0.6217498779296875,0.2879600524902344,0.27791309356689453,0.580902099609375,0.1842430830001831,-0.3917189836502075,0.19279062747955322,-0.20225489139556885,0.40009212493896484,0.25056207180023193,-0.8313860893249512,-1.5878000259399414,0.09887003898620605,-0.103507399559021,0.543704726900775,6541.616042143295,1188.7293626080302
15,14.661999702453613,13.894000053405762,13.902999877929688,-0.4350999593734741,-0.0895090103149414,0.1015239953994751,0.21390211582183838,-0.04009902477264404,-0.1916189193725586,0.0288926362991333,0.2337249517440796,0.35026198625564575,-0.8175380229949951,-0.33308589458465576,-1.220900058746338,-0.30612993240356445,-0.15270745754241943,0.42187407903772406,-1272.581536257708,-1519.0797847927795
16,13.5649995803833,12.710000038146973,12.477999687194824,-0.4179999828338623,0.16760003566741943,-0.04570496082305908,-0.5400979518890381,-0.0350489616394043,-0.6031190156936646,-0.1354203224182129,0.002958059310913086,0.40614205598831177,-0.581637978553772,-0.08908605575561523,-1.169600009918213,-0.13443005084991455,-0.05380749702453613,0.2440857216427294,24056.43146193378,-445.5512229865151
17,14.487000465393066,13.706000328063965,13.550000190734863,-0.4208899736404419,0.11690002679824829,0.1358630657196045,0.2918820381164551,0.10949403047561646,-0.23541903495788574,-0.008027315139770508,0.135265052318573,0.18858206272125244,-0.7692379951477051,0.015413999557495117,-1.107100009918213,-0.015830039978027344,-0.0728074312210083,0.3411426558299622,10180.896659657,-825.2806071420387
18,11.847000122070312,10.847999572753906,10.609999656677246,-0.33814001083374023,0.02621901035308838,-0.028357982635498047,-0.4086979627609253,-0.16768693923950195,-0.45291900634765625,-0.015046358108520508,0.24971508979797363,-0.32660794258117676,-0.06233787536621094,-0.059985995292663574,-1.3543000221252441,0.0829700231552124,0.07669258117675781,0.933403441795135,-16131.228086398109,-327.8199397705689
19,11.10099983215332,10.359000205993652,10.182000160217285,-0.328220009803772,-0.10108792781829834,0.2343829870223999,0.3892720341682434,0.17616301774978638,-0.1693490743637085,0.15065062046051025,0.17772501707077026,0.4338420033454895,-0.24386799335479736,-0.32681596279144287,-0.9945700168609619,-0.03206002712249756,-0.019237399101257324,0.9630881470206506,-35874.73791318339,-121.88963931916292
20,12.687999725341797,11.836000442504883,11.684000015258789,-0.4457700252532959,-0.016344964504241943,0.029910802841186523,-0.6910480260848999,-0.06339895725250244,-0.5318690538406372,-0.039362430572509766,0.016592025756835938,0.488972008228302,-0.5141879320144653,-0.10524600744247437,-0.7761499881744385,-0.18668001890182495,-0.15042752027511597,0.4603446702320061,13883.506508423088,1290.427279243433
21,12.604999542236328,11.86299991607666,11.699000358581543,-0.5895199775695801,0.2181299924850464,0.13294291496276855,-0.18159794807434082,0.028504014015197754,-0.5113190412521362,0.09569048881530762,-0.04248404502868652,0.40449196100234985,-0.7022379636764526,-0.2048860788345337,-1.1484999656677246,-0.0016300678253173828,-0.05670750141143799,0.5678369578335628,24853.236106894783,1411.56422930091
22,13.732999801635742,13.071000099182129,12.96399974822998,-0.35221993923187256,0.21255004405975342,0.26505303382873535,0.22824203968048096,0.10985302925109863,-0.14731907844543457,0.2399706244468689,0.21639502048492432,-0.4396580457687378,-0.09303796291351318,0.12848401069641113,-1.023800015449524,-0.0009300708770751953,-0.01740741729736328,0.8427977199666985,-17752.763137902726,154.5316346789519
23,11.881999969482422,11.348999977111816,11.270000457763672,-0.22213006019592285,-0.15256011486053467,0.47081291675567627,0.7821720242500305,0.23790287971496582,-0.1953190565109253,0.2153005599975586,0.2611548900604248,0.19202196598052979,0.7058519721031189,-0.01978600025177002,-1.285099983215332,0.3963099718093872,-0.20590746402740479,0.9589384685068068,-35656.982329549195,-71.9067956375049
24,14.097000122070312,13.263999938964844,13.123000144958496,-0.605970025062561,0.13165003061294556,0.038253068923950195,-0.16779804229736328,-0.11140692234039307,-0.5290189981460571,0.0017306804656982422,0.07261502742767334,0.633012056350708,-1.1890381574630737,-0.10378599166870117,-1.0774999856948853,-0.09283006191253662,-0.05110752582550049,0.38333381886355755,35527.64191486881,1312.42043815821
25,11.640000343322754,10.812999725341797,10.618000030517578,-0.46320998668670654,-0.01349097490310669,-0.0503079891204834,-0.3813779354095459,-0.11675697565078735,-0.5690990686416626,-0.10415738821029663,0.048535048961639404,0.10589206218719482,-0.33661794662475586,-0.0028460025787353516,-0.8599200248718262,-0.22221004962921143,-0.10668748617172241,0.6396904436388542,21019.59659264248,1647.3479670807533
26,14.371999740600586,13.644000053405762,13.494999885559082,-0.7572499513626099,0.20413994789123535,0.04553401470184326,0.4565020799636841,-0.05930507183074951,-0.6091190576553345,0.037102580070495605,-0.07161498069763184,0.6392019987106323,-0.9939380884170532,-0.11308598518371582,-1.3788000345230103,-0.2344299554824829,-0.09590744972229004,0.26936794667146313,20375.651844436823,-174.22471468910157
27,14.189000129699707,13.47700023651123,13.355999946594238,-0.6682100296020508,0.21880996227264404,-0.04987692832946777,-0.027797937393188477,-0.2621269226074219,-0.6109189987182617,-0.09254443645477295,0.017315030097961426,0.17611205577850342,0.13756203651428223,0.08781397342681885,-1.2627999782562256,-0.08273005485534668,-0.018607497215270996,0.49246294325314616,5627.272611820102,-1125.0549536507158
28,14.142000198364258,13.359000205993652,13.182000160217285,-0.4997299909591675,0.17042994499206543,0.10415792465209961,0.236191987991333,0.05249202251434326,-0.4079190492630005,0.022989511489868164,0.06484496593475342,0.45396196842193604,-0.7087379693984985,-0.30278611183166504,-1.1066999435424805,-0.1764301061630249,-0.06970751285552979,0.3180992569358903,10446.65268416147,-1033.0830493571973
29,14.666999816894531,13.930000305175781,13.866999626159668,-0.4364500045776367,0.12950992584228516,0.08570194244384766,-0.31279802322387695,0.15917295217514038,-0.2645190954208374,-0.012034416198730469,0.000950932502746582,0.3878519535064697,-0.4989379644393921,0.17861396074295044,-1.0048999786376953,-0.3199300765991211,-0.06490743160247803,0.31547433435922173,9096.409093015998,-1233.9376178611067
30,13.946000099182129,13.11400032043457,13.008999824523926,-0.5521900653839111,0.10176992416381836,0.04912281036376953,-0.11319804191589355,0.06998598575592041,-0.41811907291412354,-0.033640503883361816,0.13358497619628906,0.6502119898796082,-0.4187380075454712,-0.44308602809906006,-1.0793999433517456,-0.21193015575408936,-0.09770750999450684,0.3317715203556698,36985.19308913364,1675.205730242634
31,14.699999809265137,13.85099983215332,13.845999717712402,-0.42250001430511475,-0.04454696178436279,0.014973998069763184,0.0009020566940307617,-0.11960697174072266,-0.3614389896392822,0.04906463623046875,-0.02320796251296997,0.5336220264434814,-0.20215797424316406,0.053553998470306396,-0.8679800033569336,-0.08039999008178711,-0.13892745971679688,0.35267695467867805,34755.345476605326,2604.184974141269
32,14.23799991607666,13.437999725341797,13.312999725341797,-0.6531599760055542,0.16912001371383667,0.00842130184173584,-0.10069799423217773,-0.13021695613861084,-0.5849190950393677,-0.04863560199737549,0.04866504669189453,0.35694199800491333,-0.532837986946106,-0.40668606758117676,-1.1162999868392944,-0.1756300926208496,-0.10090744495391846,0.3480136775446256,34366.859425949755,892.6724538942013
33,13.751999855041504,12.618000030517578,12.236000061035156,-0.4209200143814087,0.2130500078201294,0.291392982006073,-0.5272979736328125,0.11385095119476318,-0.2571190595626831,0.22729063034057617,0.14850497245788574,0.2206820249557495,0.19336199760437012,-0.7581861019134521,-1.2869999408721924,-0.555030107498169,0.0023925304412841797,0.9253361563309536,-6251.826761962378,432.23309895008833
34,12.916000366210938,12.131999969482422,12.017999649047852,-0.4449501037597656,0.04276794195175171,0.089385986328125,-0.0019279718399047852,0.021547973155975342,-0.40894901752471924,0.04536259174346924,0.06275498867034912,0.7932719588279724,-0.42306792736053467,-0.15261602401733398,-0.988070011138916,-0.2815600633621216,-0.09183740615844727,0.4994954236319589,13799.148494148507,1700.991167996488
35,13.991999626159668,13.210000038146973,12.989999771118164,-0.47145992517471313,0.0387120246887207,0.01871854066848755,-0.02195793390274048,-0.05625498294830322,-0.4960389733314514,-0.02786165475845337,0.056685030460357666,0.039538025856018066,-0.364457905292511,-0.053215980529785156,-0.9237800240516663,-0.2358500361442566,-0.15732747316360474,0.2679109499943226,32984.493527036284,538.9896340386169
36,14.055999755859375,13.289999961853027,13.190999984741211,-0.6083500385284424,0.09531998634338379,-0.019921064376831055,-1.084097981452942,-0.11414706707000732,-0.5784190893173218,-0.038311004638671875,-0.06585502624511719,0.46042197942733765,-0.6469379663467407,-0.02148604393005371,-1.2865999937057495,-0.3677300214767456,-0.054607510566711426,0.3254296876671143,25236.757121188417,868.0096175679382
37,14.267000198364258,13.475000381469727,13.33899974822998,-0.4721999168395996,0.1280500292778015,0.05944401025772095,0.08641201257705688,0.019294023513793945,-0.3033190965652466,0.0321006178855896,0.04214000701904297,0.911232054233551,-0.5629379749298096,-0.2783859968185425,-1.0257999897003174,-0.20003008842468262,-0.08880746364593506,0.3148746805487558,32841.3541635793,-858.1205900423155
38,12.102999687194824,11.541999816894531,11.446999549865723,-0.23952996730804443,-0.1933000087738037,0.576172947883606,-0.2734980583190918,0.22362291812896729,-0.21001911163330078,0.2329005002975464,0.19120502471923828,0.25993192195892334,0.7303319573402405,-0.30618607997894287,-1.3316999673843384,-0.7478300333023071,-0.06180751323699951,0.9092465427608847,-29694.89895865173,-308.07590860920055
39,14.074999809265137,13.248000144958496,13.105999946594238,-0.5140899419784546,0.03846311569213867,0.045304059982299805,-0.6023979187011719,-0.06273698806762695,-0.40891897678375244,-0.028209686279296875,0.05589008331298828,-0.21840786933898926,-0.6706379652023315,-0.1154860258102417,-1.0648000240325928,-0.11812996864318848,-0.10500741004943848,0.32583984478405936,24409.071362358405,-290.95923877989367
40,12.281000137329102,11.54699993133545,11.4399995803833,-0.639549970626831,0.3759000301361084,0.15615296363830566,0.20420193672180176,0.11981499195098877,-0.4400191307067871,0.11951053142547607,0.21585488319396973,0.6203719973564148,-0.3173379898071289,0.14121389389038086,-1.49399995803833,-0.5254302024841309,-0.011807560920715332,0.5771056736246136,14816.2070733227,1568.6398086614201
41,13.916000366210938,13.118000030517578,12.89900016784668,-0.4900599718093872,0.03330296277999878,0.04107099771499634,-0.44871795177459717,-0.030434012413024902,-0.4468390941619873,-0.014939427375793457,0.05568498373031616,0.3436319828033447,-0.5336579084396362,0.015074014663696289,-0.9512799978256226,-0.14915001392364502,-0.15572750568389893,0.2692596302186569,21528.150493171728,-54.90444139813746
42,14.277000427246094,13.460000038146973,13.331999778747559,-0.49799013137817383,0.09884989261627197,0.0798039436340332,0.04810202121734619,0.05572390556335449,-0.5176190137863159,0.007257580757141113,0.09832489490509033,0.6142619252204895,-0.9531381130218506,-0.08788609504699707,-1.0996999740600586,-0.14423012733459473,-0.05710744857788086,0.2825392068444155,27881.039601598117,-2262.6779962749038
43,11.98799991607666,11.435999870300293,11.321999549865723,-0.23834002017974854,-0.09667003154754639,0.3367229700088501,0.12600195407867432,0.1519629955291748,-0.16621911525726318,0.16459053754806519,0.06129491329193115,0.39090198278427124,-0.07963800430297852,-1.0439860820770264,-1.1347999572753906,-0.07153010368347168,-0.06660747528076172,0.9417328685063724,-33327.525592520644,117.6983693375552
44,13.947999954223633,13.168000221252441,12.961999893188477,-0.44666993618011475,0.08222001791000366,0.04417109489440918,-0.29119789600372314,0.007965087890625,-0.4468189477920532,0.008682608604431152,0.11039501428604126,0.22970199584960938,-1.0577380657196045,-0.19068598747253418,-1.0729000568389893,-0.09882998466491699,-0.08010745048522949,0.2779647168079481,17517.801562323253,-412.61143205649466
45,13.892000198364258,13.043000221252441,12.892000198364258,-0.4960799217224121,0.11368000507354736,0.02340388298034668,-0.27429795265197754,-0.044293999671936035,-0.4989190101623535,0.00743865966796875,0.08184504508972168,0.4535020589828491,-0.9917382001876831,-0.012686014175415039,-1.069599986076355,-0.20253002643585205,-0.11890745162963867,0.2984448796586739,16610.88025973529,-53.93935187645991
46,14.189000129699707,13.42199993133545,13.251999855041504,-0.41955995559692383,0.047193050384521484,-0.04891699552536011,-0.6549279689788818,-0.13139700889587402,-0.5827490091323853,-0.09539240598678589,0.0014230012893676758,0.06394201517105103,-0.6031680107116699,-0.07085603475570679,-0.6043699979782104,-0.2430499792098999,-0.16644752025604248,0.2858444415234775,24160.575493832515,382.98393827099517
47,14.222000122070312,13.416000366210938,13.246999740600586,-0.493070125579834,0.12489992380142212,0.10155594348907471,-0.13119792938232422,0.027222514152526855,-0.41241908073425293,0.08743047714233398,0.10030496120452881,-0.5247581005096436,-0.9377381801605225,-0.08778607845306396,-1.0968999862670898,0.027369976043701172,-0.04330742359161377,0.2929150763228788,14240.492846244164,-746.8935185765745
48,14.194999694824219,13.329000473022461,13.220000267028809,-0.38089996576309204,0.047527015209198,0.07413297891616821,-0.34083789587020874,0.03861731290817261,-0.3268590569496155,-0.0261918306350708,0.11084502935409546,0.48399198055267334,-0.18847793340682983,0.035124003887176514,-0.9224600195884705,-0.10207003355026245,-0.02359747886657715,0.2360588283168185,25094.331502036384,-908.773712030972
49,14.25,13.4350004196167,13.319000244140625,-0.4745599031448364,0.15717005729675293,0.059732019901275635,-0.19139790534973145,-0.03819096088409424,-0.37911903858184814,0.031788647174835205,0.10059505701065063,0.7797720432281494,-0.3650379180908203,0.032144010066986084,-1.0038000345230103,-0.23872995376586914,-0.0970073938369751,0.4814058527839057,6978.892102714236,579.42111008316
50,14.36299991607666,13.621999740600586,13.4350004196167,-0.519879937171936,0.23375999927520752,0.08382701873779297,-0.8713979721069336,0.010953068733215332,-0.42411911487579346,0.05280959606170654,0.00801098346710205,0.7306720614433289,-0.9662380218505859,0.004213929176330566,-1.0328999757766724,-0.03233003616333008,-0.09200751781463623,0.318691297982068,37584.66710550952,-126.83690466660845
51,14.121999740600586,13.35099983215332,13.119000434875488,-0.6776800155639648,0.20846998691558838,0.06590092182159424,0.19720196723937988,0.015450000762939453,-0.5346190929412842,-0.011563420295715332,-0.029418349266052246,0.4988219738006592,-0.9376380443572998,0.032013893127441406,-1.3912999629974365,-0.06613004207611084,-0.043007493019104004,0.3057899059241774,21105.461138015195,294.78404859326764
52,13.979999542236328,13.142000198364258,12.958999633789062,-0.3193700313568115,0.14601993560791016,0.01880037784576416,-0.14459800720214844,-0.016349077224731445,-0.5060189962387085,-0.03272092342376709,0.09333503246307373,0.8915419578552246,-0.7826379537582397,0.0095139741897583,-1.1402000188827515,-0.19642996788024902,-0.08130741119384766,0.2319369177626005,17902.058781434418,-958.0052959027963
53,13.916999816894531,13.206000328063965,13.039999961853027,-0.3559800386428833,0.15779000520706177,0.09409904479980469,-0.23823797702789307,0.07801699638366699,-0.32315897941589355,0.05537760257720947,0.0970650315284729,0.6121520400047302,-0.5042779445648193,-0.17132604122161865,-0.9026600122451782,0.010560035705566406,-0.01972752809524536,0.4716913204739916,-1204.4196755245634,-549.2308674743514
54,14.081999778747559,13.289999961853027,13.177000045776367,-0.46783995628356934,0.07319998741149902,0.03411322832107544,-0.6444079875946045,-0.07003700733184814,-0.5263290405273438,0.006970584392547607,0.04225301742553711,0.35200202465057373,-0.3586479425430298,-0.07069599628448486,-0.9841899871826172,-0.1749401092529297,-0.12411749362945557,0.30159975377939846,21900.091815936474,-684.7102282559339
55,13.824999809265137,12.994999885559082,12.85099983215332,-0.5824799537658691,0.40215998888015747,0.03918939828872681,-0.4690779447555542,-0.009718000888824463,-0.3501991033554077,-0.01396191120147705,0.07914495468139648,0.3550719618797302,-0.38851797580718994,-0.003056049346923828,-0.9143199920654297,-0.08610999584197998,-0.08918750286102295,0.3289205484869059,23215.119061066067,1150.9307768237986
56,11.52400016784668,10.767000198364258,10.708000183105469,-0.4391700029373169,0.3698199987411499,0.14947301149368286,-0.44069790840148926,0.0655360221862793,-0.28431904315948486,0.16790056228637695,0.176954984664917,0.6072720289230347,-0.4669378995895386,-0.12178599834442139,-1.083400011062622,-0.35102999210357666,-0.08370745182037354,0.9522290393478781,-28160.024596173662,-47.89978825154272
57,13.878000259399414,13.069000244140625,12.9350004196167,-0.4361000061035156,0.06441700458526611,0.05485600233078003,-0.5432980060577393,0.0360376238822937,-0.3740190267562866,0.011819601058959961,0.06786501407623291,-0.12887799739837646,-0.4610379934310913,-0.009786009788513184,-0.9878000020980835,-0.13003003597259521,-0.05300748348236084,0.3176199383699495,12472.294840347966,-843.0556283371657
58,14.118000030517578,13.430999755859375,13.28499984741211,-1.1574000120162964,0.2850300073623657,0.08565497398376465,-1.072398066520691,0.03118300437927246,-0.3162190914154053,0.04199659824371338,0.11254501342773438,0.2790520191192627,-0.0382380485534668,-0.1920861005783081,-1.0556999444961548,-0.1472301483154297,-0.061707496643066406,0.41507490332876673,3422.4975066131724,-1916.8384047502777
59,14.329000473022461,13.611000061035156,13.498000144958496,-0.6287398338317871,0.24381005764007568,0.059333086013793945,0.13640213012695312,0.03939008712768555,-0.5090190172195435,0.009315729141235352,0.1404350996017456,0.45765209197998047,-0.23263788223266602,-0.7497859001159668,-1.2374000549316406,-0.16482996940612793,-0.1401073932647705,0.2792864879866177,11538.69899425596,248.09038189539035
60,14.135000228881836,13.39799976348877,13.170000076293945,-0.5114799737930298,0.589870035648346,0.03797471523284912,-0.626397967338562,-0.06066393852233887,-0.4947190284729004,0.09695065021514893,0.05149495601654053,0.11103200912475586,-1.1932381391525269,0.009813904762268066,-1.097499966621399,-0.19693005084991455,-0.10290753841400146,0.3138904549587971,28082.126836080202,-247.04269792517022
61,13.956999778747559,13.157999992370605,13.029999732971191,-0.6040500402450562,0.08240997791290283,0.06284701824188232,-0.6302978992462158,-0.12346696853637695,-0.567018985748291,0.14530062675476074,0.09819501638412476,0.1780719757080078,-0.3335379362106323,-0.0259859561920166,-1.062600016593933,-0.3495299816131592,-0.11700749397277832,0.2956744101139595,20045.462065920434,182.32280122562747
62,13.675000190734863,12.927000045776367,12.690999984741211,-0.5464600324630737,0.1041100025177002,0.02154695987701416,-0.5850980281829834,-0.10603702068328857,-0.5156190395355225,-0.0018684864044189453,0.044145941734313965,0.7217919826507568,-0.3782379627227783,-0.06538605690002441,-1.121399998664856,-0.10723006725311279,-0.10820746421813965,0.34278895907153867,32714.742473198294,358.7077656709236
63,13.892999649047852,13.079000473022461,12.883999824523926,-0.4655800461769104,0.04644399881362915,0.03614401817321777,-0.20076793432235718,-0.0007619857788085938,-0.47158902883529663,-0.021074414253234863,0.1186249852180481,0.6263720393180847,-0.36730796098709106,-0.14995604753494263,-0.9763299822807312,-0.06030005216598511,-0.12397748231887817,0.29694559256891717,27610.457237449664,805.9280383571976
64,14.104999542236328,13.37399959564209,13.1899995803833,-0.4979400634765625,0.06737595796585083,0.054521918296813965,-0.29339802265167236,0.039746999740600586,-0.44091904163360596,0.012078523635864258,0.051177918910980225,0.23019194602966309,-0.453637957572937,-0.013386011123657227,-1.0407999753952026,-0.2455301284790039,-0.0672074556350708,0.4215984089410351,105232.54028714178,8128.356313358232
65,13.942999839782715,13.184000015258789,12.980999946594238,-0.5123900175094604,0.1362699270248413,0.09402799606323242,-0.5226980447769165,0.08796000480651855,-0.45221900939941406,0.07108759880065918,0.10800492763519287,-0.016769051551818848,-0.3549380302429199,-0.1526859998703003,-1.1686999797821045,-0.10493004322052002,-0.04460752010345459,0.291753864411614,17984.737581360503,477.2173934075781
66,14.057999610900879,13.270999908447266,13.237000465393066,-0.19821012020111084,0.20058989524841309,0.07315385341644287,-0.5393980741500854,0.006852865219116211,-0.5173190832138062,0.04194653034210205,0.019133925437927246,0.6194518804550171,-0.6938380002975464,-0.314486026763916,-1.1892999410629272,-0.21303009986877441,-0.07910752296447754,0.3909442561721458,10753.108978140797,-370.2756824233496
67,14.156000137329102,13.479000091552734,13.37600040435791,-0.5037999153137207,0.381570041179657,0.10577499866485596,-0.15039801597595215,0.023499011993408203,-0.2902190685272217,0.03167259693145752,0.08853507041931152,0.11246204376220703,-0.14313793182373047,0.14482402801513672,-1.1373000144958496,-0.15443003177642822,-0.020407438278198242,0.6963179293640736,-8610.965741340759,-629.4720355808231
68,14.123000144958496,13.37600040435791,13.168999671936035,-0.49497997760772705,0.12401998043060303,0.10173404216766357,-0.5766979455947876,0.07634603977203369,-0.39701902866363525,0.07158660888671875,0.09429502487182617,0.7997920513153076,-0.6469379663467407,-0.08798599243164062,-1.0444999933242798,-0.19703006744384766,-0.05830740928649902,0.3020468059465775,17105.675765677915,-444.72593461185176
69,14.4350004196167,13.704999923706055,13.644000053405762,-0.718209981918335,0.2618100643157959,0.07873308658599854,-0.6245979070663452,0.013343095779418945,-0.505018949508667,0.07820868492126465,0.13960504531860352,-0.43748795986175537,-0.11173784732818604,-0.17028594017028809,-1.155500054359436,-0.7293299436569214,-0.08810734748840332,0.6821036889825112,-17528.400033846647,-756.6686503279075
70,14.184000015258789,13.335000038146973,13.184000015258789,-0.5754801034927368,0.2730199694633484,0.0391240119934082,-0.4925980567932129,-0.10319697856903076,-0.5621191263198853,0.004720568656921387,0.10675495862960815,0.7559619545936584,-1.257438063621521,-0.04548609256744385,-1.0707999467849731,-0.23133015632629395,-0.025907516479492188,0.2936667007566617,21934.37411091942,-1523.5683484424646
71,14.210000038146973,13.38700008392334,13.182000160217285,-0.500950038433075,0.08695000410079956,0.00590968132019043,0.17663204669952393,0.07785302400588989,-0.38610905408859253,-0.12511545419692993,-0.008773982524871826,0.673121988773346,-0.4147278666496277,0.05326402187347412,-0.9250100255012512,-0.09952002763748169,-0.06019747257232666,0.26148067998058083,20944.46223806778,-563.5466614534743
72,13.986000061035156,13.12600040435791,13.0,-0.599250078201294,0.2186899185180664,0.0047299861907958984,-0.38249802589416504,-0.0564650297164917,-0.5240190029144287,-0.019664406776428223,0.06662499904632568,0.5095219612121582,-0.13193798065185547,-0.01698601245880127,-1.163100004196167,-0.2638300657272339,-0.04630744457244873,0.32705810723174056,32245.31050897158,1726.208144172134
73,12.973999977111816,12.008000373840332,11.725000381469727,-0.35728001594543457,0.06743788719177246,0.20631295442581177,0.22928202152252197,0.15738296508789062,-0.2196190357208252,0.18418049812316895,0.09625494480133057,0.2116619348526001,0.6834419965744019,0.2127940058708191,-1.2026000022888184,0.12106990814208984,-0.006407499313354492,0.8954289053178798,-31676.635131441926,416.10323788951865
